재료,사진,
탄산수,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.costco.co.kr%2Fmedias%2Fsys_master%2Fimages%2Fhad%2Fh0b%2F47741738483742.jpg&imgrefurl=https%3A%2F%2Fwww.costco.co.kr%2FFood%2FBeverages%2FWaterClear-Soda%2FCho-Jung-Sparkling-Water-Plain-350ml-x-24-x-2packs%2Fp%2F616276-P&tbnid=1L-Ig289vz-NPM&vet=12ahUKEwimq9nLpa39AhW-RvUHHcj0ATIQMygGegUIARDnAg..i&docid=-1RRLW2v6QMv1M&w=1200&h=1200&q=%ED%83%84%EC%82%B0%EC%88%98&hl=ko&ved=2ahUKEwimq9nLpa39AhW-RvUHHcj0ATIQMygGegUIARDnAg
위스키,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.gqkorea.co.kr%2Fgq%2F2022%2F06%2Fstyle_6299aaf269d81.jpg&imgrefurl=https%3A%2F%2Fwww.gqkorea.co.kr%2F2022%2F06%2F04%2F%25EC%2588%25A0-%25EC%2595%25A0%25ED%2598%25B8%25EA%25B0%2580%25EB%2593%25A4%25EC%259D%25B4-%25EC%25B6%2594%25EC%25B2%259C%25ED%2595%2598%25EB%258A%2594-%25EB%258D%25B0%25EC%259D%25BC%25EB%25A6%25AC-%25EC%259C%2584%25EC%258A%25A4%25ED%2582%25A4-15%2F&tbnid=BGOOqEBXZ0as2M&vet=12ahUKEwj9tIzPpa39AhWEN94KHdjGCE4QMygAegUIARDeAQ..i&docid=wl79QwOvQ8d-dM&w=1080&h=1350&q=%EC%9C%84%EC%8A%A4%ED%82%A4&hl=ko&ved=2ahUKEwj9tIzPpa39AhWEN94KHdjGCE4QMygAegUIARDeAQ
레몬,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fmblogthumb-phinf.pstatic.net%2FMjAyMTAzMjJfNzYg%2FMDAxNjE2MzkzNjI3NTAw.Tm49nup4T2BMs9Tpb162-QP50ZDsZuzzPeTLZ1dcXKEg.5ahhRhy9Kz02kEb21w7-WISJS8ItAjR-P_qHmO9ZeDQg.JPEG.pcs03393%2F%25EB%25A0%2588%25EB%25AA%25AC2.jpg%3Ftype%3Dw800&imgrefurl=https%3A%2F%2Fblog.naver.com%2Fpcs03393%2F222283700558&tbnid=hMY8CX5mdY2yJM&vet=12ahUKEwjzqtjSpa39AhXR-WEKHW-qCWcQMygAegUIARDlAQ..i&docid=2DMW9xGHPO_irM&w=800&h=595&q=%EB%A0%88%EB%AA%AC&hl=ko&ved=2ahUKEwjzqtjSpa39AhXR-WEKHW-qCWcQMygAegUIARDlAQ
우유,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fupload.wikimedia.org%2Fwikipedia%2Fcommons%2Fthumb%2F0%2F0e%2FMilk_glass.jpg%2F230px-Milk_glass.jpg&imgrefurl=https%3A%2F%2Fko.wikipedia.org%2Fwiki%2F%25EC%259A%25B0%25EC%259C%25A0&tbnid=kR3Vd2ScDVosrM&vet=12ahUKEwjZisHVpa39AhWSet4KHbtGCAQQMygAegUIARCrAg..i&docid=S5SuwYLBdtQQQM&w=230&h=259&q=%EC%9A%B0%EC%9C%A0&hl=ko&ved=2ahUKEwjZisHVpa39AhWSet4KHbtGCAQQMygAegUIARCrAg
원두커피,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fkfcapi.inicis.com%2Fkfcs_api_img%2FKFCS%2Fgoods%2FDL_1444724_20220704181858020.png&imgrefurl=https%3A%2F%2Fwww.kfckorea.com%2Fdelivery%2Fdetail%2F1444724&tbnid=W3edHCel7D8M8M&vet=12ahUKEwjp9MTYpa39AhUHaN4KHZutCMkQMygAegUIARDiAQ..i&docid=amW6Tk6mQ8fcSM&w=700&h=462&q=%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B4%EB%85%B8&hl=ko&ved=2ahUKEwjp9MTYpa39AhUHaN4KHZutCMkQMygAegUIARDiAQ
홍차,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimgnn.seoul.co.kr%2Fimg%2Fupload%2F2020%2F01%2F30%2FSSI_20200130171617.jpg&imgrefurl=https%3A%2F%2Fnownews.seoul.co.kr%2Fnews%2FnewsView.php%3Fid%3D20200130601020&tbnid=n3nWLD5KZGwScM&vet=12ahUKEwjB78bcpa39AhXaF4gKHfF4DgEQMygZegUIARCbAg..i&docid=AL3mgMGTEIE2LM&w=1500&h=1000&q=%ED%99%8D%EC%B0%A8&hl=ko&ved=2ahUKEwjB78bcpa39AhXaF4gKHfF4DgEQMygZegUIARCbAg
봉봉,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.danawa.com%2Fprod_img%2F500000%2F193%2F805%2Fimg%2F2805193_1.jpg%3Fshrink%3D330%3A330%26_v%3D20170213175104&imgrefurl=https%3A%2F%2Fprod.danawa.com%2Finfo%2F%3Fpcode%3D2805193&tbnid=-cOvKbCbxWIiEM&vet=12ahUKEwiL35Llpa39AhVDAt4KHUXhAgQQMygAegUIARCIAg..i&docid=fyepF-ydM94IcM&w=330&h=330&q=%EB%B4%89%EB%B4%89&hl=ko&ved=2ahUKEwiL35Llpa39AhVDAt4KHUXhAgQQMygAegUIARCIAg
밀키스,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.danawa.com%2Fprod_img%2F500000%2F191%2F554%2Fimg%2F2554191_1.jpg%3Fshrink%3D330%3A330%26_v%3D20170227171125&imgrefurl=https%3A%2F%2Fprod.danawa.com%2Finfo%2F%3Fpcode%3D2554191&tbnid=4y-VRufKpsU2ZM&vet=12ahUKEwjBm7Topa39AhUGe94KHVhyC8kQMygBegUIARDbAg..i&docid=5jIetR8x6kQM8M&w=330&h=330&q=%EB%B0%80%ED%82%A4%EC%8A%A4&hl=ko&ved=2ahUKEwjBm7Topa39AhUGe94KHVhyC8kQMygBegUIARDbAg
블루레몬에이드,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.danawa.com%2Fprod_img%2F500000%2F760%2F219%2Fimg%2F4219760_1.jpg%3Fshrink%3D330%3A330%26_v%3D20210316111745&imgrefurl=https%3A%2F%2Fprod.danawa.com%2Finfo%2F%3Fpcode%3D4219760&tbnid=StmfXXz1COmgmM&vet=12ahUKEwjln7Tspa39AhUJx2EKHSOuDhkQMygTegUIARD3AQ..i&docid=2ggDPBIIKGfiWM&w=330&h=330&q=%EB%B8%94%EB%A3%A8%EB%A0%88%EB%AA%AC%EC%97%90%EC%9D%B4%EB%93%9C&hl=ko&ved=2ahUKEwjln7Tspa39AhUJx2EKHSOuDhkQMygTegUIARD3AQ
이온음료,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fwww.coca-cola.co.kr%2Fcontent%2Fdam%2Fjourney%2Fkr%2Fko%2Fbrands%2F02-sports%26hydration%2Fpowerade%2F1_Powerade%2520Mountain%2520Blast_(L)_234x700.png&imgrefurl=https%3A%2F%2Fwww.coca-cola.co.kr%2Fbrands%2Fpowerade&tbnid=X_fuTHGJJpLnoM&vet=12ahUKEwiviMvxpa39AhXTB94KHRfwD3QQMygAegUIARDBAg..i&docid=CvCmzrHiKHA0rM&w=234&h=700&q=%ED%8C%8C%EC%9B%8C%EC%97%90%EC%9D%B4%EB%93%9C&hl=ko&ved=2ahUKEwiviMvxpa39AhXTB94KHRfwD3QQMygAegUIARDBAg
망고주스,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.danawa.com%2Fprod_img%2F500000%2F992%2F746%2Fimg%2F3746992_1.jpg%3Fshrink%3D330%3A330%26_v%3D20221011090550&imgrefurl=https%3A%2F%2Fprod.danawa.com%2Finfo%2F%3Fpcode%3D3746992&tbnid=eoz_smbQv0ddqM&vet=12ahUKEwjg9sn1pa39AhWNet4KHXXtCXUQMygAegUIARDuAQ..i&docid=2fy_9jU_JVR3YM&w=330&h=330&q=%EB%A7%9D%EA%B3%A0%EC%A3%BC%EC%8A%A4&hl=ko&ved=2ahUKEwjg9sn1pa39AhWNet4KHXXtCXUQMygAegUIARDuAQ
홍초,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcontents.lotteon.com%2Fitemimage%2F_v000705%2FLM%2F88%2F01%2F05%2F24%2F31%2F49%2F9_%2F00%2F1%2FLM8801052431499_001_1.jpg&imgrefurl=https%3A%2F%2Fwww.lotteon.com%2Fm%2Fproduct%2FLM8801052431499%3FsitmNo%3DLM8801052431499_001%26dp_infw_cd%3DSDP208&tbnid=HhZRdsSslpkcVM&vet=12ahUKEwjHms34pa39AhWTAt4KHawwAwoQMygAegUIARCwAg..i&docid=CcabxozElNiLHM&w=1500&h=1500&q=%ED%99%8D%EC%B4%88&hl=ko&ved=2ahUKEwjHms34pa39AhWTAt4KHawwAwoQMygAegUIARCwAg
라임,,https://www.google.com/imgres?imgurl=https%3A%2F%2Feco-fruits.com%2Fwp-content%2Fuploads%2F2020%2F06%2Frendered.jpg&imgrefurl=https%3A%2F%2Feco-fruits.com%2Fproduct%2F%25EB%259D%25BC%25EC%259E%2584%2F%3Flang%3Dko&tbnid=HEhKqgCg6fa-tM&vet=12ahUKEwitq9_7pa39AhXeTPUHHbgGBacQMygDegUIARDqAQ..i&docid=swFXxD85Ck_QsM&w=570&h=570&q=%EB%9D%BC%EC%9E%84&hl=ko&ved=2ahUKEwitq9_7pa39AhXeTPUHHbgGBacQMygDegUIARDqAQQ
수박에이드,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fcdn.imweb.me%2Fthumbnail%2F20220419%2Fa564871929b96.jpg&imgrefurl=https%3A%2F%2Fwww.seescnt.com%2FPOUCH%2F%3Fidx%3D382&tbnid=oqtjTsYJHeQbCM&vet=12ahUKEwjx-aKApq39AhWNaN4KHaFdADkQMygGegUIARDLAQ..i&docid=-Py0NT25-OiImM&w=750&h=750&q=%EC%88%98%EB%B0%95%EC%97%90%EC%9D%B4%EB%93%9C&hl=ko&ved=2ahUKEwjx-aKApq39AhWNaN4KHaFdADkQMygGegUIARDLAQ
메로나,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.danawa.com%2Fprod_img%2F500000%2F778%2F871%2Fimg%2F11871778_1.jpg%3Fshrink%3D330%3A330%26_v%3D20200723091143&imgrefurl=https%3A%2F%2Fprod.danawa.com%2Finfo%2F%3Fpcode%3D11871778&tbnid=swr6eVyIk4uHcM&vet=12ahUKEwis7cmDpq39AhVKCd4KHVZbDJwQMygAegUIARDjAQ..i&docid=P7zscTSDph5AUM&w=330&h=330&q=%EB%A9%94%EB%A1%9C%EB%82%98&hl=ko&ved=2ahUKEwis7cmDpq39AhVKCd4KHVZbDJwQMygAegUIARDjAQ
모구모구,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.danawa.com%2Fprod_img%2F500000%2F328%2F322%2Fimg%2F4322328_1.jpg%3Fshrink%3D330%3A330%26_v%3D20220517143035&imgrefurl=https%3A%2F%2Fprod.danawa.com%2Finfo%2F%3Fpcode%3D4322328&tbnid=6FimMnFTcUJPeM&vet=12ahUKEwj5kv2Gpq39AhUUf94KHUYCBNEQMygCegUIARDPAg..i&docid=RcHguUwL92IfEM&w=330&h=330&q=%EB%AA%A8%EA%B5%AC%EB%AA%A8%EA%B5%AC&hl=ko&ved=2ahUKEwj5kv2Gpq39AhUUf94KHUYCBNEQMygCegUIARDPAg
핫식스,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.danawa.com%2Fprod_img%2F500000%2F231%2F686%2Fimg%2F1686231_1.jpg%3Fshrink%3D330%3A330%26_v%3D20220902124631&imgrefurl=https%3A%2F%2Fprod.danawa.com%2Finfo%2F%3Fpcode%3D1686231&tbnid=OMQHWc1ialGZrM&vet=12ahUKEwiXqvqKpq39AhXtUfUHHWkoBxEQMygAegUIARDFAg..i&docid=73MFG5Aq2POjsM&w=330&h=330&q=%ED%95%AB%EC%8B%9D%EC%8A%A4&hl=ko&ved=2ahUKEwiXqvqKpq39AhXtUfUHHWkoBxEQMygAegUIARDFAg
폴라포,,https://www.google.com/imgres?imgurl=http%3A%2F%2Fgdimg.gmarket.co.kr%2F701473375%2Fstill%2F600%3Fver%3D0&imgrefurl=http%3A%2F%2Fitem.gmarket.co.kr%2FItem%3Fgoodscode%3D701473375&tbnid=OahS2qUOXICT_M&vet=12ahUKEwj7s82Npq39AhVGdt4KHdCfBAAQMygBegUIARCXAg..i&docid=QZTaJmyYKGDeSM&w=600&h=600&q=%ED%8F%B4%EB%9D%BC%ED%8F%AC&hl=ko&ved=2ahUKEwj7s82Npq39AhVGdt4KHdCfBAAQMygBegUIARCXAg
초코에몽,,https://www.google.com/imgres?imgurl=https%3A%2F%2Fimg.danawa.com%2Fprod_img%2F500000%2F381%2F608%2Fimg%2F5608381_1.jpg%3Fshrink%3D330%3A330%26_v%3D20221222084833&imgrefurl=https%3A%2F%2Fprod.danawa.com%2Finfo%2F%3Fpcode%3D5608381&tbnid=pdlnOqKe7LeNyM&vet=12ahUKEwialsSQpq39AhVLfXAKHaj4DxQQMygAegUIARCVAg..i&docid=-jw_YuQOpyuHeM&w=330&h=330&q=%EC%B4%88%EC%BD%94%EC%97%90%EB%AA%BD&hl=ko&ved=2ahUKEwialsSQpq39AhVLfXAKHaj4DxQQMygAegUIARCVAg
미숫가루,,https://www.google.com/imgres?imgurl=http%3A%2F%2Fwww.cafedroptop.com%2Fuploadimg%2F0.92037500_1594607573.jpg&imgrefurl=http%3A%2F%2Fwww.cafedroptop.com%2Fn%2Fm%2Fsrc%2Fmenu.php%3F%26c%3D020300%26s%3Dmenu%252Flist%26vCate1%3D2%26vCate2%3D55%26m%3DView%26vIDX%3D602&tbnid=YmQ7_RR3um72gM&vet=12ahUKEwj_rIyUpq39AhUGAIgKHRfrCD0QMygMegUIARCoAg..i&docid=ooQqEi_fc9nVkM&w=330&h=330&q=%EB%AF%B8%EC%88%AB%EA%B0%80%EB%A3%A8&hl=ko&ved=2ahUKEwj_rIyUpq39AhUGAIgKHRfrCD0QMygMegUIARCoAg
